2023-9-18 20:12:09-log: Cannot access game frame or container.
2023-9-18 20:12:10-debug: asset-db:require-engine-code (1850ms)
2023-9-18 20:12:10-log: Cocos Creator v3.8.0
2023-9-18 20:12:10-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:18.80MB, end 87.76MB, increase: 68.96MB
2023-9-18 20:12:11-debug: [Assets Memory track]: asset-db-plugin-register: programming start:88.59MB, end 93.84MB, increase: 5.25MB
2023-9-18 20:12:11-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:87.76MB, end 91.16MB, increase: 3.39MB
2023-9-18 20:12:11-debug: asset-db:worker-init: initPlugin (628ms)
2023-9-18 20:12:11-debug: [Assets Memory track]: asset-db:worker-init start:18.80MB, end 91.21MB, increase: 72.41MB
2023-9-18 20:12:11-debug: Run asset db hook programming:beforePreStart success!
2023-9-18 20:12:11-debug: Run asset db hook engine-extends:beforePreStart ...
2023-9-18 20:12:11-debug: Run asset db hook programming:beforePreStart ...
2023-9-18 20:12:11-debug: %cImport%c: /Applications/Cocos/Creator/3.8.0/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_cubemap background: #aaff85; color: #000; color: #000;
2023-9-19 17:53:12-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:255.25MB, end 255.31MB, increase: 54.44KB
2023-9-19 17:53:21-debug: refresh db internal success
2023-9-19 17:53:21-debug: refresh db assets success
2023-9-19 17:53:21-debug: Run asset db hook engine-extends:afterRefresh ...
2023-9-19 17:53:21-debug: Run asset db hook engine-extends:afterRefresh success!
2023-9-19 17:53:21-debug: asset-db:refresh-all-database (38ms)
2023-9-19 17:53:21-debug: asset-db:worker-effect-data-processing (1ms)
2023-9-19 17:53:21-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2023-9-19 17:53:25-debug: Query all assets info in project
2023-9-19 17:53:25-debug: init custom config: keepNodeUuid: false, useCache: true
2023-9-19 17:53:25-debug:   Number of all scenes: 0
2023-9-19 17:53:25-debug:   Number of other assets: 332
2023-9-19 17:53:25-debug:   Number of all scripts: 2
2023-9-19 17:53:25-debug: reload all scripts.
2023-9-19 17:53:25-debug: Incremental keys: 
2023-9-19 17:53:25-debug: Set detail map pack:///resolution-detail-map.json: {}
2023-9-19 17:53:25-debug: Invalidating 'pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js'
2023-9-19 17:53:25-debug: Invalidating 'pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js'
2023-9-19 17:53:25-debug: Invalidating 'pack:///chunks/3c/3cff2569b5b17d15f9df19a8d819779b38c8093b.js'
2023-9-19 17:53:25-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
2023-9-19 17:53:25-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
2023-9-19 17:53:25-debug: [[Executor]] Register DebugViewRuntimeControl
2023-9-19 17:53:25-debug: [[Executor]] Module "pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js" loaded.
2023-9-19 17:53:25-debug: [[Executor]] Register GameRoot
2023-9-19 17:53:25-debug: [[Executor]] Module "pack:///chunks/3c/3cff2569b5b17d15f9df19a8d819779b38c8093b.js" loaded.
2023-9-19 17:53:25-debug: [[Executor]] Module "pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js" loaded.
2023-9-19 17:53:25-debug: 查询 Asset Bundle start0%
2023-9-19 17:53:25-debug: // ---- build task 查询 Asset Bundle ----
2023-9-19 17:53:25-debug: [[Executor]] Module "pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js" loaded.
2023-9-19 17:53:25-debug: Unregister GameRoot
2023-9-19 17:53:25-debug: Unregister DebugViewRuntimeControl
2023-9-19 17:53:25-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-9-19 17:53:25-debug: // ---- build task 查询 Asset Bundle ---- (9ms)
2023-9-19 17:53:25-debug: // ---- build task 查询 Asset Bundle ----
2023-9-19 17:53:25-debug: [Build Memory track]: 查询 Asset Bundle start:256.56MB, end 256.71MB, increase: 158.08KB
2023-9-19 17:53:25-debug: 查询 Asset Bundle start5%
2023-9-19 17:53:25-debug: run build task 查询 Asset Bundle success in 9 ms √5%
2023-9-19 17:53:25-debug: // ---- build task 查询 Asset Bundle ---- (1ms)
2023-9-19 17:53:25-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-19 17:53:25-debug: run build task 查询 Asset Bundle success in 1 ms √10%
2023-9-19 17:53:25-debug: 整理部分构建选项内数据到 settings.json start10%
2023-9-19 17:53:25-debug: [Build Memory track]: 查询 Asset Bundle start:256.72MB, end 256.73MB, increase: 9.60KB
2023-9-19 17:53:25-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (1ms)
2023-9-19 17:53:25-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:256.74MB, end 256.75MB, increase: 13.37KB
2023-9-19 17:53:25-debug: 填充脚本数据到 settings.json start12%
2023-9-19 17:53:25-debug: run build task 整理部分构建选项内数据到 settings.json success in 1 ms √12%
2023-9-19 17:53:25-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-9-19 17:53:25-debug: // ---- build task 填充脚本数据到 settings.json ---- (1ms)
2023-9-19 17:53:25-debug: [Build Memory track]: 填充脚本数据到 settings.json start:256.76MB, end 256.77MB, increase: 11.93KB
2023-9-19 17:53:25-debug: 整理部分构建选项内数据到 settings.json start13%
2023-9-19 17:53:25-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-19 17:53:25-debug: run build task 填充脚本数据到 settings.json success in 1 ms √13%
2023-9-19 17:53:25-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (3ms)
2023-9-19 17:53:25-debug: run build task 整理部分构建选项内数据到 settings.json success in 3 ms √15%
2023-9-19 17:53:25-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:256.78MB, end 256.83MB, increase: 55.30KB
2023-9-19 17:53:26-debug: Query all assets info in project
2023-9-19 17:53:26-debug: init custom config: keepNodeUuid: false, useCache: true
2023-9-19 17:53:26-debug:   Number of all scenes: 0
2023-9-19 17:53:26-debug:   Number of all scripts: 2
2023-9-19 17:53:26-debug:   Number of other assets: 332
2023-9-19 17:53:26-debug: reload all scripts.
2023-9-19 17:53:26-debug: Incremental keys: 
2023-9-19 17:53:26-debug: Set detail map pack:///resolution-detail-map.json: {}
2023-9-19 17:53:26-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
2023-9-19 17:53:26-debug: Invalidating 'pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js'
2023-9-19 17:53:26-debug: Invalidating 'pack:///chunks/3c/3cff2569b5b17d15f9df19a8d819779b38c8093b.js'
2023-9-19 17:53:26-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
2023-9-19 17:53:26-debug: [[Executor]] Module "pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js" loaded.
2023-9-19 17:53:26-debug: [[Executor]] Register DebugViewRuntimeControl
2023-9-19 17:53:26-debug: [[Executor]] Module "pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js" loaded.
2023-9-19 17:53:26-debug: [[Executor]] Register GameRoot
2023-9-19 17:53:26-debug: [[Executor]] Module "pack:///chunks/3c/3cff2569b5b17d15f9df19a8d819779b38c8093b.js" loaded.
2023-9-19 17:53:26-debug: [[Executor]] Module "pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js" loaded.
2023-9-19 17:53:26-debug: 查询 Asset Bundle start0%
2023-9-19 17:53:26-debug: // ---- build task 查询 Asset Bundle ----
2023-9-19 17:53:26-debug: Invalidating 'pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js'
2023-9-19 17:53:26-debug: Unregister GameRoot
2023-9-19 17:53:26-debug: Unregister DebugViewRuntimeControl
2023-9-19 17:53:26-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-9-19 17:53:26-debug: // ---- build task 查询 Asset Bundle ---- (8ms)
2023-9-19 17:53:26-debug: // ---- build task 查询 Asset Bundle ----
2023-9-19 17:53:26-debug: run build task 查询 Asset Bundle success in 8 ms √5%
2023-9-19 17:53:26-debug: 查询 Asset Bundle start5%
2023-9-19 17:53:26-debug: [Build Memory track]: 查询 Asset Bundle start:257.47MB, end 257.67MB, increase: 209.46KB
2023-9-19 17:53:26-debug: // ---- build task 查询 Asset Bundle ---- (1ms)
2023-9-19 17:53:26-debug: 整理部分构建选项内数据到 settings.json start10%
2023-9-19 17:53:26-debug: [Build Memory track]: 查询 Asset Bundle start:257.68MB, end 257.69MB, increase: 11.41KB
2023-9-19 17:53:26-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-19 17:53:26-debug: run build task 查询 Asset Bundle success in 1 ms √10%
2023-9-19 17:53:26-debug: run build task 整理部分构建选项内数据到 settings.json success in 0 ms √12%
2023-9-19 17:53:26-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:257.70MB, end 257.71MB, increase: 10.25KB
2023-9-19 17:53:26-debug: 填充脚本数据到 settings.json start12%
2023-9-19 17:53:26-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-9-19 17:53:26-debug: run build task 填充脚本数据到 settings.json success in 0 ms √13%
2023-9-19 17:53:26-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-19 17:53:26-debug: 整理部分构建选项内数据到 settings.json start13%
2023-9-19 17:53:26-debug: [Build Memory track]: 填充脚本数据到 settings.json start:257.72MB, end 257.72MB, increase: 9.14KB
2023-9-19 17:53:26-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (3ms)
2023-9-19 17:53:26-debug: run build task 整理部分构建选项内数据到 settings.json success in 3 ms √15%
2023-9-19 17:53:26-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:257.73MB, end 257.78MB, increase: 54.44KB
2023-9-19 17:53:31-debug: start refresh asset from /Users/zhangxinxin/NewProject_1/assets/prefab/Peoson.prefab...
2023-9-19 17:53:32-debug: %cImport%c: /Users/zhangxinxin/NewProject_1/assets/prefab/Peoson.prefabbackground: #aaff85; color: #000;color: #000;
2023-9-19 17:53:32-debug: refresh asset /Users/zhangxinxin/NewProject_1/assets/prefab success
2023-9-19 17:53:42-debug: refresh db internal success
2023-9-19 17:53:42-debug: refresh db assets success
2023-9-19 17:53:42-debug: Run asset db hook engine-extends:afterRefresh ...
2023-9-19 17:53:42-debug: Run asset db hook engine-extends:afterRefresh success!
2023-9-19 17:53:42-debug: asset-db:refresh-all-database (61ms)
2023-9-19 17:53:42-debug: asset-db:worker-effect-data-processing (1ms)
2023-9-19 17:53:42-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2023-9-19 17:53:52-debug: Query all assets info in project
2023-9-19 17:53:52-debug: init custom config: keepNodeUuid: false, useCache: true
2023-9-19 17:53:52-debug:   Number of all scenes: 0
2023-9-19 17:53:52-debug:   Number of all scripts: 2
2023-9-19 17:53:52-debug:   Number of other assets: 332
2023-9-19 17:53:52-debug: reload all scripts.
2023-9-19 17:53:52-debug: Incremental keys: 
2023-9-19 17:53:52-debug: Set detail map pack:///resolution-detail-map.json: {}
2023-9-19 17:53:52-debug: Unregister DebugViewRuntimeControl
2023-9-19 17:53:52-debug: Invalidating 'pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js'
2023-9-19 17:53:52-debug: Invalidating 'pack:///chunks/3c/3cff2569b5b17d15f9df19a8d819779b38c8093b.js'
2023-9-19 17:53:52-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
2023-9-19 17:53:52-debug: [[Executor]] Module "pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js" loaded.
2023-9-19 17:53:52-debug: [[Executor]] Register DebugViewRuntimeControl
2023-9-19 17:53:52-debug: [[Executor]] Module "pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js" loaded.
2023-9-19 17:53:52-debug: [[Executor]] Register GameRoot
2023-9-19 17:53:52-debug: [[Executor]] Module "pack:///chunks/3c/3cff2569b5b17d15f9df19a8d819779b38c8093b.js" loaded.
2023-9-19 17:53:52-debug: [[Executor]] Module "pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js" loaded.
2023-9-19 17:53:52-debug: 查询 Asset Bundle start0%
2023-9-19 17:53:52-debug: // ---- build task 查询 Asset Bundle ----
2023-9-19 17:53:52-debug: Unregister GameRoot
2023-9-19 17:53:52-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
2023-9-19 17:53:52-debug: Invalidating 'pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js'
2023-9-19 17:53:52-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-9-19 17:53:52-debug: // ---- build task 查询 Asset Bundle ---- (11ms)
2023-9-19 17:53:52-debug: [Build Memory track]: 查询 Asset Bundle start:259.23MB, end 259.38MB, increase: 151.21KB
2023-9-19 17:53:52-debug: 查询 Asset Bundle start5%
2023-9-19 17:53:52-debug: // ---- build task 查询 Asset Bundle ----
2023-9-19 17:53:52-debug: run build task 查询 Asset Bundle success in 11 ms √5%
2023-9-19 17:53:52-debug: // ---- build task 查询 Asset Bundle ---- (1ms)
2023-9-19 17:53:52-debug: run build task 查询 Asset Bundle success in 1 ms √10%
2023-9-19 17:53:52-debug: 整理部分构建选项内数据到 settings.json start10%
2023-9-19 17:53:52-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-19 17:53:52-debug: [Build Memory track]: 查询 Asset Bundle start:259.38MB, end 259.39MB, increase: 10.16KB
2023-9-19 17:53:52-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (2ms)
2023-9-19 17:53:52-debug: run build task 整理部分构建选项内数据到 settings.json success in 2 ms √12%
2023-9-19 17:53:52-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:259.40MB, end 259.42MB, increase: 13.10KB
2023-9-19 17:53:52-debug: 填充脚本数据到 settings.json start12%
2023-9-19 17:53:52-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-9-19 17:53:52-debug: // ---- build task 填充脚本数据到 settings.json ---- (2ms)
2023-9-19 17:53:52-debug: [Build Memory track]: 填充脚本数据到 settings.json start:259.42MB, end 259.43MB, increase: 11.92KB
2023-9-19 17:53:52-debug: 整理部分构建选项内数据到 settings.json start13%
2023-9-19 17:53:52-debug: run build task 填充脚本数据到 settings.json success in 2 ms √13%
2023-9-19 17:53:52-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-19 17:53:52-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (3ms)
2023-9-19 17:53:52-debug: run build task 整理部分构建选项内数据到 settings.json success in 3 ms √15%
2023-9-19 17:53:52-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:259.44MB, end 259.50MB, increase: 55.06KB
2023-9-19 17:53:52-debug: Query all assets info in project
2023-9-19 17:53:52-debug: init custom config: keepNodeUuid: false, useCache: true
2023-9-19 17:53:52-debug:   Number of all scenes: 0
2023-9-19 17:53:52-debug:   Number of all scripts: 2
2023-9-19 17:53:52-debug:   Number of other assets: 332
2023-9-19 17:53:52-debug: reload all scripts.
2023-9-19 17:53:52-debug: Incremental keys: 
2023-9-19 17:53:52-debug: Set detail map pack:///resolution-detail-map.json: {}
2023-9-19 17:53:52-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
2023-9-19 17:53:52-debug: Invalidating 'pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js'
2023-9-19 17:53:52-debug: Invalidating 'pack:///chunks/3c/3cff2569b5b17d15f9df19a8d819779b38c8093b.js'
2023-9-19 17:53:52-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
2023-9-19 17:53:52-debug: [[Executor]] Module "pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js" loaded.
2023-9-19 17:53:52-debug: [[Executor]] Register DebugViewRuntimeControl
2023-9-19 17:53:52-debug: [[Executor]] Module "pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js" loaded.
2023-9-19 17:53:52-debug: [[Executor]] Register GameRoot
2023-9-19 17:53:52-debug: [[Executor]] Module "pack:///chunks/3c/3cff2569b5b17d15f9df19a8d819779b38c8093b.js" loaded.
2023-9-19 17:53:52-debug: [[Executor]] Module "pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js" loaded.
2023-9-19 17:53:52-debug: Unregister GameRoot
2023-9-19 17:53:52-debug: Invalidating 'pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js'
2023-9-19 17:53:52-debug: Unregister DebugViewRuntimeControl
2023-9-19 17:53:52-debug: 查询 Asset Bundle start0%
2023-9-19 17:53:52-debug: // ---- build task 查询 Asset Bundle ----
2023-9-19 17:53:52-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-9-19 17:53:52-debug: // ---- build task 查询 Asset Bundle ---- (8ms)
2023-9-19 17:53:52-debug: // ---- build task 查询 Asset Bundle ----
2023-9-19 17:53:52-debug: [Build Memory track]: 查询 Asset Bundle start:260.24MB, end 260.43MB, increase: 189.44KB
2023-9-19 17:53:52-debug: 查询 Asset Bundle start5%
2023-9-19 17:53:52-debug: run build task 查询 Asset Bundle success in 8 ms √5%
2023-9-19 17:53:52-debug: // ---- build task 查询 Asset Bundle ---- (1ms)
2023-9-19 17:53:52-debug: run build task 查询 Asset Bundle success in 1 ms √10%
2023-9-19 17:53:52-debug: [Build Memory track]: 查询 Asset Bundle start:260.44MB, end 260.45MB, increase: 11.40KB
2023-9-19 17:53:52-debug: 整理部分构建选项内数据到 settings.json start10%
2023-9-19 17:53:52-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-19 17:53:52-debug: run build task 整理部分构建选项内数据到 settings.json success in 0 ms √12%
2023-9-19 17:53:52-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-9-19 17:53:52-debug: 填充脚本数据到 settings.json start12%
2023-9-19 17:53:52-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:260.46MB, end 260.47MB, increase: 10.25KB
2023-9-19 17:53:52-debug: run build task 填充脚本数据到 settings.json success in 0 ms √13%
2023-9-19 17:53:52-debug: 整理部分构建选项内数据到 settings.json start13%
2023-9-19 17:53:52-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-19 17:53:52-debug: [Build Memory track]: 填充脚本数据到 settings.json start:260.47MB, end 260.48MB, increase: 9.14KB
2023-9-19 17:53:52-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (2ms)
2023-9-19 17:53:52-debug: run build task 整理部分构建选项内数据到 settings.json success in 2 ms √15%
2023-9-19 17:53:52-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:260.49MB, end 260.56MB, increase: 68.97KB
2023-9-19 17:54:01-debug: refresh db internal success
2023-9-19 17:54:01-debug: refresh db assets success
2023-9-19 17:54:01-debug: Run asset db hook engine-extends:afterRefresh ...
2023-9-19 17:54:01-debug: Run asset db hook engine-extends:afterRefresh success!
2023-9-19 17:54:01-debug: asset-db:refresh-all-database (41ms)
2023-9-19 17:54:01-debug: asset-db:worker-effect-data-processing (2ms)
2023-9-19 17:54:01-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
2023-9-19 17:54:06-debug: Query all assets info in project
2023-9-19 17:54:06-debug: init custom config: keepNodeUuid: false, useCache: true
2023-9-19 17:54:06-debug:   Number of all scenes: 0
2023-9-19 17:54:06-debug:   Number of all scripts: 2
2023-9-19 17:54:06-debug:   Number of other assets: 332
2023-9-19 17:54:06-debug: reload all scripts.
2023-9-19 17:54:06-debug: Incremental keys: 
2023-9-19 17:54:06-debug: Set detail map pack:///resolution-detail-map.json: {}
2023-9-19 17:54:06-debug: Unregister DebugViewRuntimeControl
2023-9-19 17:54:06-debug: Invalidating 'pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js'
2023-9-19 17:54:06-debug: Invalidating 'pack:///chunks/3c/3cff2569b5b17d15f9df19a8d819779b38c8093b.js'
2023-9-19 17:54:06-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
2023-9-19 17:54:06-debug: [[Executor]] Module "pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js" loaded.
2023-9-19 17:54:06-debug: [[Executor]] Register DebugViewRuntimeControl
2023-9-19 17:54:06-debug: [[Executor]] Module "pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js" loaded.
2023-9-19 17:54:06-debug: [[Executor]] Register GameRoot
2023-9-19 17:54:06-debug: [[Executor]] Module "pack:///chunks/3c/3cff2569b5b17d15f9df19a8d819779b38c8093b.js" loaded.
2023-9-19 17:54:06-debug: [[Executor]] Module "pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js" loaded.
2023-9-19 17:54:06-debug: 查询 Asset Bundle start0%
2023-9-19 17:54:06-debug: // ---- build task 查询 Asset Bundle ----
2023-9-19 17:54:06-debug: Invalidating 'pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js'
2023-9-19 17:54:06-debug: Unregister GameRoot
2023-9-19 17:54:06-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
2023-9-19 17:54:06-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-9-19 17:54:06-debug: // ---- build task 查询 Asset Bundle ---- (9ms)
2023-9-19 17:54:06-debug: [Build Memory track]: 查询 Asset Bundle start:261.82MB, end 262.05MB, increase: 242.49KB
2023-9-19 17:54:06-debug: run build task 查询 Asset Bundle success in 9 ms √5%
2023-9-19 17:54:06-debug: 查询 Asset Bundle start5%
2023-9-19 17:54:06-debug: // ---- build task 查询 Asset Bundle ----
2023-9-19 17:54:06-debug: // ---- build task 查询 Asset Bundle ---- (1ms)
2023-9-19 17:54:06-debug: [Build Memory track]: 查询 Asset Bundle start:262.06MB, end 262.07MB, increase: 9.60KB
2023-9-19 17:54:06-debug: 整理部分构建选项内数据到 settings.json start10%
2023-9-19 17:54:06-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-19 17:54:06-debug: run build task 查询 Asset Bundle success in 1 ms √10%
